,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y,
182,Ashok Mitra Gopal Dey,Ashok Mitra,nm1371495,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
183,Ashok Mitra Gopal Dey,Ashok Mitra,nm1371495,Gopal Dey,nm0223342,Nayak: The Hero,Nayak: The Hero,1,FALSE
184,Ashok Mitra Govinda Chakravarti,Ashok Mitra,nm1371495,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
185,Ashok Mitra Haridhan Mukherjee,Ashok Mitra,nm1371495,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
186,Ashok Mitra Harindranath Chattopadhyay,Ashok Mitra,nm1371495,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
187,Ashok Mitra Kamu Mukherjee,Ashok Mitra,nm1371495,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
188,Ashok Mitra Kartik Chatterjee,Ashok Mitra,nm1371495,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
189,Ashok Mitra Khagen Pathak,Ashok Mitra,nm1371495,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
190,Ashok Mitra Madhabi Mukherjee,Ashok Mitra,nm1371495,Madhabi Mukherjee,nm0611538,The Big City,The Big City,1,FALSE
191,Ashok Mitra Mani Srimani,Ashok Mitra,nm1371495,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
192,Ashok Mitra Nripati Chatterjee,Ashok Mitra,nm1371495,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
193,Ashok Mitra Nripati Chatterjee,Ashok Mitra,nm1371495,Nripati Chatterjee,nm0154142,The Zoo,The Zoo,1,FALSE
194,Ashok Mitra Prasad Mukherjee,Ashok Mitra,nm1371495,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
195,Ashok Mitra Prasad Mukherjee,Ashok Mitra,nm1371495,Prasad Mukherjee,nm0611546,The Zoo,The Zoo,1,FALSE
196,Ashok Mitra Rabi Ghosh,Ashok Mitra,nm1371495,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
197,Ashok Mitra Rajkumar Lahiri,Ashok Mitra,nm1371495,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
198,Ashok Mitra Santi Chatterjee,Ashok Mitra,nm1371495,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
199,Ashok Mitra Shailen Ganguli,Ashok Mitra,nm1371495,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
200,Ashok Mitra Shailen Ganguli,Ashok Mitra,nm1371495,Shailen Ganguli,nm0304352,The Big City,The Big City,1,FALSE
201,Ashok Mitra Shailen Mukherjee,Ashok Mitra,nm1371495,Shailen Mukherjee,nm0611561,The Big City,The Big City,1,FALSE
202,Ashok Mitra Shailen Mukherjee,Ashok Mitra,nm1371495,Shailen Mukherjee,nm0611561,The Zoo,The Zoo,1,FALSE
203,Ashok Mitra Sharmila Tagore,Ashok Mitra,nm1371495,Sharmila Tagore,nm0846616,Nayak: The Hero,Nayak: The Hero,1,FALSE
204,Ashok Mitra Shyamal Ghoshal,Ashok Mitra,nm1371495,Shyamal Ghoshal,nm0315929,The Big City,The Big City,1,FALSE
205,Ashok Mitra Shyamal Ghoshal,Ashok Mitra,nm1371495,Shyamal Ghoshal,nm0315929,The Zoo,The Zoo,1,FALSE
206,Ashok Mitra Soven Lahiri,Ashok Mitra,nm1371495,Soven Lahiri,nm0481574,The Adversary,The Adversary,1,FALSE
207,Ashok Mitra Subhendu Chatterjee,Ashok Mitra,nm1371495,Subhendu Chatterjee,nm0154166,The Zoo,The Zoo,1,FALSE
208,Ashok Mitra Subrata Sensharma,Ashok Mitra,nm1371495,Subrata Sensharma,nm0784478,Nayak: The Hero,Nayak: The Hero,1,FALSE
209,Ashok Mitra Subrata Sensharma,Ashok Mitra,nm1371495,Subrata Sensharma,nm0784478,The Big City,The Big City,1,FALSE
210,Ashok Mitra Tapan Chatterjee,Ashok Mitra,nm1371495,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
211,Ashok Mitra Tapan Chatterjee,Ashok Mitra,nm1371495,Tapan Chatterjee,nm0154170,The Big City,The Big City,1,FALSE
212,Ashok Mitra Tarun Mitra,Ashok Mitra,nm1371495,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
213,Bimal Chatterjee Abani Mukherjee,Bimal Chatterjee,nm0154115,Abani Mukherjee,nm0611505,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
214,Bimal Chatterjee Ajoy Banerjee,Bimal Chatterjee,nm0154115,Ajoy Banerjee,nm0051831,The Golden Fortress,The Golden Fortress,1,FALSE
215,Bimal Chatterjee Ajoy Banerjee,Bimal Chatterjee,nm0154115,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
219,Bimal Chatterjee Dibyendu Chatterjee,Bimal Chatterjee,nm0154115,Dibyendu Chatterjee,nm4814634,The Golden Fortress,The Golden Fortress,1,FALSE
220,Bimal Chatterjee Gopal Dey,Bimal Chatterjee,nm0154115,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
221,Bimal Chatterjee Govinda Chakravarti,Bimal Chatterjee,nm0154115,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
222,Bimal Chatterjee Haradhan Bannerjee,Bimal Chatterjee,nm0154115,Haradhan Bannerjee,nm0052329,The Golden Fortress,The Golden Fortress,1,FALSE
223,Bimal Chatterjee Haradhan Bannerjee,Bimal Chatterjee,nm0154115,Haradhan Bannerjee,nm0052329,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
224,Bimal Chatterjee Haridhan Mukherjee,Bimal Chatterjee,nm0154115,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
225,Bimal Chatterjee Harindranath Chattopadhyay,Bimal Chatterjee,nm0154115,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,The Golden Fortress,1,FALSE
226,Bimal Chatterjee Kamu Mukherjee,Bimal Chatterjee,nm0154115,Kamu Mukherjee,nm0611536,The Golden Fortress,The Golden Fortress,1,FALSE
227,Bimal Chatterjee Kamu Mukherjee,Bimal Chatterjee,nm0154115,Kamu Mukherjee,nm0611536,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
228,Bimal Chatterjee Kamu Mukherjee,Bimal Chatterjee,nm0154115,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
229,Bimal Chatterjee Kartik Chatterjee,Bimal Chatterjee,nm0154115,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
230,Bimal Chatterjee Monu Mukherjee,Bimal Chatterjee,nm0154115,Monu Mukherjee,nm0611540,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
231,Bimal Chatterjee Noni Ganguly,Bimal Chatterjee,nm0154115,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
232,Bimal Chatterjee Promode Ganguly,Bimal Chatterjee,nm0154115,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
233,Bimal Chatterjee Rabi Ghosh,Bimal Chatterjee,nm0154115,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
234,Bimal Chatterjee Rajkumar Lahiri,Bimal Chatterjee,nm0154115,Rajkumar Lahiri,nm1708115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
235,Bimal Chatterjee Rajkumar Lahiri,Bimal Chatterjee,nm0154115,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
236,Bimal Chatterjee Santi Chatterjee,Bimal Chatterjee,nm0154115,Santi Chatterjee,nm0154155,The Golden Fortress,The Golden Fortress,1,FALSE
237,Bimal Chatterjee Santosh Dutta,Bimal Chatterjee,nm0154115,Santosh Dutta,nm0244904,The Golden Fortress,The Golden Fortress,1,FALSE
238,Bimal Chatterjee Santosh Dutta,Bimal Chatterjee,nm0154115,Santosh Dutta,nm0244904,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
239,Bimal Chatterjee Santosh Dutta,Bimal Chatterjee,nm0154115,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
240,Bimal Chatterjee Satya Bannerjee (I),Bimal Chatterjee,nm0154115,Satya Bannerjee (I),nm0051810,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
241,Bimal Chatterjee Shailen Ganguli,Bimal Chatterjee,nm0154115,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
242,Bimal Chatterjee Shailen Mukherjee,Bimal Chatterjee,nm0154115,Shailen Mukherjee,nm0611561,The Golden Fortress,The Golden Fortress,1,FALSE
243,Bimal Chatterjee Sunil Sarkar,Bimal Chatterjee,nm0154115,Sunil Sarkar,nm0765281,The Golden Fortress,The Golden Fortress,1,FALSE
244,Bimal Chatterjee Sunil Sarkar,Bimal Chatterjee,nm0154115,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
245,Bimal Chatterjee Tapan Chatterjee,Bimal Chatterjee,nm0154115,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
246,Bimal Chatterjee Tarun Mitra,Bimal Chatterjee,nm0154115,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
247,Bimal Chatterjee Utpal Dutt,Bimal Chatterjee,nm0154115,Utpal Dutt,nm0244884,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
248,Bimal Chatterjee Utpal Dutt,Bimal Chatterjee,nm0154115,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
249,Bimal Chatterjee Uttamram Nagar,Bimal Chatterjee,nm0154115,Uttamram Nagar,nm1840054,The Golden Fortress,The Golden Fortress,1,FALSE
250,Bireswar Sen Abani Mukherjee,Bireswar Sen,nm0784001,Abani Mukherjee,nm0611505,Abhijaan,Abhijaan,1,FALSE
251,Bireswar Sen Ajit Banerjee,Bireswar Sen,nm0784001,Ajit Banerjee,nm0051830,Abhijaan,Abhijaan,1,FALSE
252,Bireswar Sen Ashok Mitra,Bireswar Sen,nm0784001,Ashok Mitra,nm1371495,Nayak: The Hero,Nayak: The Hero,1,FALSE
256,Bireswar Sen Charuprakash Ghosh,Bireswar Sen,nm0784001,Charuprakash Ghosh,nm0315882,Abhijaan,Abhijaan,1,FALSE
257,Bireswar Sen Chhabi Biswas,Bireswar Sen,nm0784001,Chhabi Biswas,nm0084435,Paras-Pathar,Paras-Pathar,1,FALSE
258,Bireswar Sen Gopal Dey,Bireswar Sen,nm0784001,Gopal Dey,nm0223342,Nayak: The Hero,Nayak: The Hero,1,FALSE
259,Bireswar Sen Haridhan Mukherjee,Bireswar Sen,nm0784001,Haridhan Mukherjee,nm0154128,Paras-Pathar,Paras-Pathar,1,FALSE
260,Bireswar Sen Haridhan Nag,Bireswar Sen,nm0784001,Haridhan Nag,nm5570266,Abhijaan,Abhijaan,1,FALSE
261,Bireswar Sen Kali Bannerjee,Bireswar Sen,nm0784001,Kali Bannerjee,nm0052332,Paras-Pathar,Paras-Pathar,1,FALSE
262,Bireswar Sen Mani Srimani,Bireswar Sen,nm0784001,Mani Srimani,nm0820248,Paras-Pathar,Paras-Pathar,1,FALSE
263,Bireswar Sen Noni Ganguly,Bireswar Sen,nm0784001,Noni Ganguly,nm0304363,Abhijaan,Abhijaan,1,FALSE
264,Bireswar Sen Padmadevi,Bireswar Sen,nm0784001,Padmadevi,nm0222471,Paras-Pathar,Paras-Pathar,1,FALSE
265,Bireswar Sen Pahadi Sanyal,Bireswar Sen,nm0784001,Pahadi Sanyal,nm0764406,Paras-Pathar,Paras-Pathar,1,FALSE
266,Bireswar Sen Rabi Ghosh,Bireswar Sen,nm0784001,Rabi Ghosh,nm0315917,Abhijaan,Abhijaan,1,FALSE
267,Bireswar Sen Santi Chatterjee,Bireswar Sen,nm0784001,Santi Chatterjee,nm0154155,Abhijaan,Abhijaan,1,FALSE
268,Bireswar Sen Sharmila Tagore,Bireswar Sen,nm0784001,Sharmila Tagore,nm0846616,Nayak: The Hero,Nayak: The Hero,1,FALSE
269,Bireswar Sen Subrata Sensharma,Bireswar Sen,nm0784001,Subrata Sensharma,nm0784478,Nayak: The Hero,Nayak: The Hero,1,FALSE
270,Charuprakash Ghosh Abani Mukherjee,Charuprakash Ghosh,nm0315882,Abani Mukherjee,nm0611505,Abhijaan,Abhijaan,1,FALSE
271,Charuprakash Ghosh Ajit Banerjee,Charuprakash Ghosh,nm0315882,Ajit Banerjee,nm0051830,Abhijaan,Abhijaan,1,FALSE
272,Charuprakash Ghosh Bireswar Sen,Charuprakash Ghosh,nm0315882,Bireswar Sen,nm0784001,Abhijaan,Abhijaan,1,FALSE
276,Charuprakash Ghosh Gitali Roy,Charuprakash Ghosh,nm0315882,Gitali Roy,nm0747030,The Holy Man,The Holy Man,1,FALSE
277,Charuprakash Ghosh Haridhan Mukherjee,Charuprakash Ghosh,nm0315882,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
278,Charuprakash Ghosh Haridhan Nag,Charuprakash Ghosh,nm0315882,Haridhan Nag,nm5570266,Abhijaan,Abhijaan,1,FALSE
279,Charuprakash Ghosh Kali Bannerjee,Charuprakash Ghosh,nm0315882,Kali Bannerjee,nm0052332,Aparajito,Aparajito,1,FALSE
280,Charuprakash Ghosh Karuna Bannerjee,Charuprakash Ghosh,nm0315882,Karuna Bannerjee,nm0052334,Aparajito,Aparajito,1,FALSE
281,Charuprakash Ghosh Mani Srimani,Charuprakash Ghosh,nm0315882,Mani Srimani,nm0820248,The Holy Man,The Holy Man,1,FALSE
282,Charuprakash Ghosh Noni Ganguly,Charuprakash Ghosh,nm0315882,Noni Ganguly,nm0304363,Abhijaan,Abhijaan,1,FALSE
283,Charuprakash Ghosh Prasad Mukherjee,Charuprakash Ghosh,nm0315882,Prasad Mukherjee,nm0611546,The Holy Man,The Holy Man,1,FALSE
284,Charuprakash Ghosh Rabi Ghosh,Charuprakash Ghosh,nm0315882,Rabi Ghosh,nm0315917,Abhijaan,Abhijaan,1,FALSE
285,Charuprakash Ghosh Rabi Ghosh,Charuprakash Ghosh,nm0315882,Rabi Ghosh,nm0315917,The Holy Man,The Holy Man,1,FALSE
286,Charuprakash Ghosh Santi Chatterjee,Charuprakash Ghosh,nm0315882,Santi Chatterjee,nm0154155,Abhijaan,Abhijaan,1,FALSE
287,Charuprakash Ghosh Santi Chatterjee,Charuprakash Ghosh,nm0315882,Santi Chatterjee,nm0154155,The Holy Man,The Holy Man,1,FALSE
288,Charuprakash Ghosh Shailen Ganguli,Charuprakash Ghosh,nm0315882,Shailen Ganguli,nm0304352,The Holy Man,The Holy Man,1,FALSE
289,Chhabi Biswas Anil Chatterjee,Chhabi Biswas,nm0084435,Anil Chatterjee,nm0154110,Kanchenjungha,Kanchenjungha,1,FALSE
290,Chhabi Biswas Anil Chatterjee,Chhabi Biswas,nm0084435,Anil Chatterjee,nm0154110,The Goddess,The Goddess,1,FALSE
291,Chhabi Biswas Bireswar Sen,Chhabi Biswas,nm0084435,Bireswar Sen,nm0784001,Paras-Pathar,Paras-Pathar,1,FALSE
295,Chhabi Biswas Haridhan Mukherjee,Chhabi Biswas,nm0084435,Haridhan Mukherjee,nm0154128,Paras-Pathar,Paras-Pathar,1,FALSE
296,Chhabi Biswas Kali Bannerjee,Chhabi Biswas,nm0084435,Kali Bannerjee,nm0052332,Paras-Pathar,Paras-Pathar,1,FALSE
297,Chhabi Biswas Karuna Bannerjee,Chhabi Biswas,nm0084435,Karuna Bannerjee,nm0052334,Kanchenjungha,Kanchenjungha,1,FALSE
298,Chhabi Biswas Mani Srimani,Chhabi Biswas,nm0084435,Mani Srimani,nm0820248,Paras-Pathar,Paras-Pathar,1,FALSE
299,Chhabi Biswas Padmadevi,Chhabi Biswas,nm0084435,Padmadevi,nm0222471,Paras-Pathar,Paras-Pathar,1,FALSE
300,Chhabi Biswas Padmadevi,Chhabi Biswas,nm0084435,Padmadevi,nm0222471,The Music Room,The Music Room,1,FALSE
301,Chhabi Biswas Pahadi Sanyal,Chhabi Biswas,nm0084435,Pahadi Sanyal,nm0764406,Paras-Pathar,Paras-Pathar,1,FALSE
302,Chhabi Biswas Pahadi Sanyal,Chhabi Biswas,nm0084435,Pahadi Sanyal,nm0764406,Kanchenjungha,Kanchenjungha,1,FALSE
303,Chhabi Biswas Sharmila Tagore,Chhabi Biswas,nm0084435,Sharmila Tagore,nm0846616,The Goddess,The Goddess,1,FALSE
304,Chhabi Biswas Subrata Sensharma,Chhabi Biswas,nm0084435,Subrata Sensharma,nm0784478,Kanchenjungha,Kanchenjungha,1,FALSE
305,Dhritiman Chatterjee Ajit Banerjee,Dhritiman Chatterjee,nm0154122,Ajit Banerjee,nm0051830,The Stranger,The Stranger,1,FALSE
309,Dhritiman Chatterjee Dibyendu Chatterjee,Dhritiman Chatterjee,nm0154122,Dibyendu Chatterjee,nm4814634,The Adversary,The Adversary,1,FALSE
310,Dhritiman Chatterjee Dipankar Dey,Dhritiman Chatterjee,nm0154122,Dipankar Dey,nm0212541,An Enemy of the People,An Enemy of the People,1,FALSE
311,Dhritiman Chatterjee Dipankar Dey,Dhritiman Chatterjee,nm0154122,Dipankar Dey,nm0212541,The Stranger,The Stranger,1,FALSE
312,Dhritiman Chatterjee Mamata Shankar,Dhritiman Chatterjee,nm0154122,Mamata Shankar,nm0788164,An Enemy of the People,An Enemy of the People,1,FALSE
313,Dhritiman Chatterjee Mamata Shankar,Dhritiman Chatterjee,nm0154122,Mamata Shankar,nm0788164,The Stranger,The Stranger,1,FALSE
314,Dhritiman Chatterjee Monu Mukherjee,Dhritiman Chatterjee,nm0154122,Monu Mukherjee,nm0611540,An Enemy of the People,An Enemy of the People,1,FALSE
315,Dhritiman Chatterjee Promode Ganguly,Dhritiman Chatterjee,nm0154122,Promode Ganguly,nm0304365,The Stranger,The Stranger,1,FALSE
316,Dhritiman Chatterjee Satya Bannerjee (II),Dhritiman Chatterjee,nm0154122,Satya Bannerjee (II),nm0051810,An Enemy of the People,An Enemy of the People,1,FALSE
317,Dhritiman Chatterjee Soven Lahiri,Dhritiman Chatterjee,nm0154122,Soven Lahiri,nm0481574,The Adversary,The Adversary,1,FALSE
318,Dhritiman Chatterjee Subhendu Chatterjee,Dhritiman Chatterjee,nm0154122,Subhendu Chatterjee,nm0154166,An Enemy of the People,An Enemy of the People,1,FALSE
319,Dhritiman Chatterjee Utpal Dutt,Dhritiman Chatterjee,nm0154122,Utpal Dutt,nm0244884,The Stranger,The Stranger,1,FALSE
320,Dibyendu Chatterjee Ajoy Banerjee,Dibyendu Chatterjee,nm4814634,Ajoy Banerjee,nm0051831,The Golden Fortress,The Golden Fortress,1,FALSE
321,Dibyendu Chatterjee Aparna Sen,Dibyendu Chatterjee,nm4814634,Aparna Sen,nm0031967,Days and Nights in the Forest,Days and Nights in the Forest,1,FALSE
322,Dibyendu Chatterjee Bimal Chatterjee,Dibyendu Chatterjee,nm4814634,Bimal Chatterjee,nm0154115,The Golden Fortress,The Golden Fortress,1,FALSE
323,Dibyendu Chatterjee Dhritiman Chatterjee,Dibyendu Chatterjee,nm4814634,Dhritiman Chatterjee,nm0154122,The Adversary,The Adversary,1,FALSE
327,Dibyendu Chatterjee Haradhan Bannerjee,Dibyendu Chatterjee,nm4814634,Haradhan Bannerjee,nm0052329,The Golden Fortress,The Golden Fortress,1,FALSE
328,Dibyendu Chatterjee Harindranath Chattopadhyay,Dibyendu Chatterjee,nm4814634,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,The Golden Fortress,1,FALSE
329,Dibyendu Chatterjee Kamu Mukherjee,Dibyendu Chatterjee,nm4814634,Kamu Mukherjee,nm0611536,The Golden Fortress,The Golden Fortress,1,FALSE
330,Dibyendu Chatterjee Pahadi Sanyal,Dibyendu Chatterjee,nm4814634,Pahadi Sanyal,nm0764406,Days and Nights in the Forest,Days and Nights in the Forest,1,FALSE
331,Dibyendu Chatterjee Rabi Ghosh,Dibyendu Chatterjee,nm4814634,Rabi Ghosh,nm0315917,Days and Nights in the Forest,Days and Nights in the Forest,1,FALSE
332,Dibyendu Chatterjee Santi Chatterjee,Dibyendu Chatterjee,nm4814634,Santi Chatterjee,nm0154155,The Golden Fortress,The Golden Fortress,1,FALSE
333,Dibyendu Chatterjee Santosh Dutta,Dibyendu Chatterjee,nm4814634,Santosh Dutta,nm0244904,The Golden Fortress,The Golden Fortress,1,FALSE
334,Dibyendu Chatterjee Shailen Mukherjee,Dibyendu Chatterjee,nm4814634,Shailen Mukherjee,nm0611561,The Golden Fortress,The Golden Fortress,1,FALSE
335,Dibyendu Chatterjee Sharmila Tagore,Dibyendu Chatterjee,nm4814634,Sharmila Tagore,nm0846616,Days and Nights in the Forest,Days and Nights in the Forest,1,FALSE
336,Dibyendu Chatterjee Soven Lahiri,Dibyendu Chatterjee,nm4814634,Soven Lahiri,nm0481574,The Adversary,The Adversary,1,FALSE
337,Dibyendu Chatterjee Subhendu Chatterjee,Dibyendu Chatterjee,nm4814634,Subhendu Chatterjee,nm0154166,Days and Nights in the Forest,Days and Nights in the Forest,1,FALSE
338,Dibyendu Chatterjee Sunil Sarkar,Dibyendu Chatterjee,nm4814634,Sunil Sarkar,nm0765281,The Golden Fortress,The Golden Fortress,1,FALSE
339,Dibyendu Chatterjee Uttamram Nagar,Dibyendu Chatterjee,nm4814634,Uttamram Nagar,nm1840054,The Golden Fortress,The Golden Fortress,1,FALSE
340,Dipankar Dey Ajit Banerjee,Dipankar Dey,nm0212541,Ajit Banerjee,nm0051830,Branches of the Tree,Branches of the Tree,1,FALSE
341,Dipankar Dey Ajit Banerjee,Dipankar Dey,nm0212541,Ajit Banerjee,nm0051830,The Middleman,The Middleman,1,FALSE
342,Dipankar Dey Ajit Banerjee,Dipankar Dey,nm0212541,Ajit Banerjee,nm0051830,The Stranger,The Stranger,1,FALSE
343,Dipankar Dey Aparna Sen,Dipankar Dey,nm0212541,Aparna Sen,nm0031967,The Middleman,The Middleman,1,FALSE
344,Dipankar Dey Dhritiman Chatterjee,Dipankar Dey,nm0212541,Dhritiman Chatterjee,nm0154122,An Enemy of the People,An Enemy of the People,1,FALSE
345,Dipankar Dey Dhritiman Chatterjee,Dipankar Dey,nm0212541,Dhritiman Chatterjee,nm0154122,The Stranger,The Stranger,1,FALSE
350,Dipankar Dey Haradhan Bannerjee,Dipankar Dey,nm0212541,Haradhan Bannerjee,nm0052329,Branches of the Tree,Branches of the Tree,1,FALSE
351,Dipankar Dey Kamu Mukherjee,Dipankar Dey,nm0212541,Kamu Mukherjee,nm0611536,Branches of the Tree,Branches of the Tree,1,FALSE
352,Dipankar Dey Kartik Chatterjee,Dipankar Dey,nm0212541,Kartik Chatterjee,nm0154135,The Middleman,The Middleman,1,FALSE
353,Dipankar Dey Khagen Pathak,Dipankar Dey,nm0212541,Khagen Pathak,nm0665546,The Middleman,The Middleman,1,FALSE
354,Dipankar Dey Mamata Shankar,Dipankar Dey,nm0212541,Mamata Shankar,nm0788164,An Enemy of the People,An Enemy of the People,1,FALSE
355,Dipankar Dey Mamata Shankar,Dipankar Dey,nm0212541,Mamata Shankar,nm0788164,Branches of the Tree,Branches of the Tree,1,FALSE
356,Dipankar Dey Mamata Shankar,Dipankar Dey,nm0212541,Mamata Shankar,nm0788164,The Stranger,The Stranger,1,FALSE
357,Dipankar Dey Mani Srimani,Dipankar Dey,nm0212541,Mani Srimani,nm0820248,The Middleman,The Middleman,1,FALSE
358,Dipankar Dey Monu Mukherjee,Dipankar Dey,nm0212541,Monu Mukherjee,nm0611540,An Enemy of the People,An Enemy of the People,1,FALSE
359,Dipankar Dey Padmadevi,Dipankar Dey,nm0212541,Padmadevi,nm0222471,The Middleman,The Middleman,1,FALSE
360,Dipankar Dey Promode Ganguly,Dipankar Dey,nm0212541,Promode Ganguly,nm0304365,Branches of the Tree,Branches of the Tree,1,FALSE
361,Dipankar Dey Promode Ganguly,Dipankar Dey,nm0212541,Promode Ganguly,nm0304365,The Stranger,The Stranger,1,FALSE
362,Dipankar Dey Rabi Ghosh,Dipankar Dey,nm0212541,Rabi Ghosh,nm0315917,The Middleman,The Middleman,1,FALSE
363,Dipankar Dey Satya Bannerjee (II),Dipankar Dey,nm0212541,Satya Bannerjee (II),nm0051810,An Enemy of the People,An Enemy of the People,1,FALSE
364,Dipankar Dey Satya Bannerjee (II),Dipankar Dey,nm0212541,Satya Bannerjee (II),nm0051810,The Middleman,The Middleman,1,FALSE
365,Dipankar Dey Soven Lahiri,Dipankar Dey,nm0212541,Soven Lahiri,nm0481574,Branches of the Tree,Branches of the Tree,1,FALSE
366,Dipankar Dey Soven Lahiri,Dipankar Dey,nm0212541,Soven Lahiri,nm0481574,The Middleman,The Middleman,1,FALSE
367,Dipankar Dey Subhendu Chatterjee,Dipankar Dey,nm0212541,Subhendu Chatterjee,nm0154166,An Enemy of the People,An Enemy of the People,1,FALSE
368,Dipankar Dey Tarun Mitra,Dipankar Dey,nm0212541,Tarun Mitra,nm0593973,Branches of the Tree,Branches of the Tree,1,FALSE
369,Dipankar Dey Utpal Dutt,Dipankar Dey,nm0212541,Utpal Dutt,nm0244884,The Middleman,The Middleman,1,FALSE
370,Dipankar Dey Utpal Dutt,Dipankar Dey,nm0212541,Utpal Dutt,nm0244884,The Stranger,The Stranger,1,FALSE
371,Dipankar Dey Uttamram Nagar,Dipankar Dey,nm0212541,Uttamram Nagar,nm1840054,The Middleman,The Middleman,1,FALSE
372,Gitali Roy Anil Chatterjee,Gitali Roy,nm0747030,Anil Chatterjee,nm0154110,The Big City,The Big City,1,FALSE
373,Gitali Roy Ashok Mitra,Gitali Roy,nm0747030,Ashok Mitra,nm1371495,The Big City,The Big City,1,FALSE
374,Gitali Roy Ashok Mitra,Gitali Roy,nm0747030,Ashok Mitra,nm1371495,The Zoo,The Zoo,1,FALSE
375,Gitali Roy Charuprakash Ghosh,Gitali Roy,nm0747030,Charuprakash Ghosh,nm0315882,The Holy Man,The Holy Man,1,FALSE
380,Gitali Roy Haridhan Mukherjee,Gitali Roy,nm0747030,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
381,Gitali Roy Kamu Mukherjee,Gitali Roy,nm0747030,Kamu Mukherjee,nm0611536,Charulata,Charulata,1,FALSE
