,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y,
952,Dilip Bose Bholanath Koyal,Dilip Bose,nm0097870,Bholanath Koyal,nm0468698,Charulata,Charulata,1,FALSE
953,Dilip Bose Binoy Dutta,Dilip Bose,nm4435113,Binoy Dutta,nm4557729,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
954,Dilip Bose Bireswar Sen,Dilip Bose,nm4435113,Bireswar Sen,nm0784001,Nayak: The Hero,Nayak: The Hero,1,FALSE
955,Dilip Bose Charuprakash Ghosh,Dilip Bose,nm0097870,Charuprakash Ghosh,nm0315882,The Holy Man,The Holy Man,1,FALSE
956,Dilip Bose Chinmoy Roy,Dilip Bose,nm4435113,Chinmoy Roy,nm0746961,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
961,Dilip Bose Durgadas Bannerjee,Dilip Bose,nm4435113,Durgadas Bannerjee,nm1274537,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
962,Dilip Bose Gitali Roy,Dilip Bose,nm0097870,Gitali Roy,nm0747030,Charulata,Charulata,1,FALSE
963,Dilip Bose Gitali Roy,Dilip Bose,nm0097870,Gitali Roy,nm0747030,The Holy Man,The Holy Man,1,FALSE
964,Dilip Bose Gopal Dey,Dilip Bose,nm4435113,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
965,Dilip Bose Gopal Dey,Dilip Bose,nm4435113,Gopal Dey,nm0223342,Nayak: The Hero,Nayak: The Hero,1,FALSE
966,Dilip Bose Govinda Chakravarti,Dilip Bose,nm4435113,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
967,Dilip Bose Haridhan Mukherjee,Dilip Bose,nm0097870,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
968,Dilip Bose Haridhan Mukherjee,Dilip Bose,nm4435113,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
969,Dilip Bose Harindranath Chattopadhyay,Dilip Bose,nm4435113,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
970,Dilip Bose Jahar Roy,Dilip Bose,nm4435113,Jahar Roy,nm0712854,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
971,Dilip Bose Jogesh Chatterjee,Dilip Bose,nm4435113,Jogesh Chatterjee,nm0154132,Nayak: The Hero,Nayak: The Hero,1,FALSE
972,Dilip Bose Kamu Mukherjee,Dilip Bose,nm0097870,Kamu Mukherjee,nm0611536,Charulata,Charulata,1,FALSE
973,Dilip Bose Kamu Mukherjee,Dilip Bose,nm4435113,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
974,Dilip Bose Kartik Chatterjee,Dilip Bose,nm4435113,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
975,Dilip Bose Khagen Pathak,Dilip Bose,nm4435113,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
976,Dilip Bose Madhabi Mukherjee,Dilip Bose,nm0097870,Madhabi Mukherjee,nm0611538,Charulata,Charulata,1,FALSE
977,Dilip Bose Mani Srimani,Dilip Bose,nm0097870,Mani Srimani,nm0820248,The Holy Man,The Holy Man,1,FALSE
978,Dilip Bose Mani Srimani,Dilip Bose,nm4435113,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
979,Dilip Bose Nilotpal Dey,Dilip Bose,nm0097870,Nilotpal Dey,nm0223353,Charulata,Charulata,1,FALSE
980,Dilip Bose Nirmal Ghosh,Dilip Bose,nm0097870,Nirmal Ghosh,nm0315907,The Holy Man,The Holy Man,1,FALSE
981,Dilip Bose Nirmal Ghosh,Dilip Bose,nm4435113,Nirmal Ghosh,nm0315907,Nayak: The Hero,Nayak: The Hero,1,FALSE
982,Dilip Bose Nripati Chatterjee,Dilip Bose,nm4435113,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
983,Dilip Bose Prabhat Sarkar,Dilip Bose,nm0097870,Prabhat Sarkar,nm4820275,Charulata,Charulata,1,FALSE
984,Dilip Bose Prabhat Sarkar,Dilip Bose,nm0097870,Prabhat Sarkar,nm4820275,The Holy Man,The Holy Man,1,FALSE
985,Dilip Bose Prasad Mukherjee,Dilip Bose,nm0097870,Prasad Mukherjee,nm0611546,The Holy Man,The Holy Man,1,FALSE
986,Dilip Bose Prasad Mukherjee,Dilip Bose,nm4435113,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
987,Dilip Bose Rabi Ghosh,Dilip Bose,nm0097870,Rabi Ghosh,nm0315917,The Holy Man,The Holy Man,1,FALSE
988,Dilip Bose Rabi Ghosh,Dilip Bose,nm4435113,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
989,Dilip Bose Rajkumar Lahiri,Dilip Bose,nm4435113,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
990,Dilip Bose Ratan Banerjee,Dilip Bose,nm4435113,Ratan Banerjee,nm0051844,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
991,Dilip Bose Renuka Roy,Dilip Bose,nm0097870,Renuka Roy,nm0747159,The Holy Man,The Holy Man,1,FALSE
992,Dilip Bose Santi Chatterjee,Dilip Bose,nm0097870,Santi Chatterjee,nm0154155,The Holy Man,The Holy Man,1,FALSE
993,Dilip Bose Santi Chatterjee,Dilip Bose,nm4435113,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
994,Dilip Bose Satya Banerjee,Dilip Bose,nm4435113,Satya Banerjee,nm0051851,Nayak: The Hero,Nayak: The Hero,1,FALSE
995,Dilip Bose Satya Banerjee (I),Dilip Bose,nm0097870,Satya Banerjee (I),nm0051851,The Holy Man,The Holy Man,1,FALSE
996,Dilip Bose Shailen Ganguli,Dilip Bose,nm0097870,Shailen Ganguli,nm0304352,The Holy Man,The Holy Man,1,FALSE
997,Dilip Bose Shailen Ganguli,Dilip Bose,nm4435113,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
998,Dilip Bose Shailen Mukherjee,Dilip Bose,nm0097870,Shailen Mukherjee,nm0611561,Charulata,Charulata,1,FALSE
999,Dilip Bose Sharmila Tagore,Dilip Bose,nm4435113,Sharmila Tagore,nm0846616,Nayak: The Hero,Nayak: The Hero,1,FALSE
1000,Dilip Bose Shyamal Ghoshal,Dilip Bose,nm0097870,Shyamal Ghoshal,nm0315929,Charulata,Charulata,1,FALSE
1001,Dilip Bose Somen Bose,Dilip Bose,nm0097870,Somen Bose,nm0097900,The Holy Man,The Holy Man,1,FALSE
1002,Dilip Bose Somen Bose,Dilip Bose,nm4435113,Somen Bose,nm0097900,Nayak: The Hero,Nayak: The Hero,1,FALSE
1003,Dilip Bose Subrata Sensharma,Dilip Bose,nm0097870,Subrata Sensharma,nm0784478,Charulata,Charulata,1,FALSE
1004,Dilip Bose Subrata Sensharma,Dilip Bose,nm4435113,Subrata Sensharma,nm0784478,Nayak: The Hero,Nayak: The Hero,1,FALSE
1005,Dilip Bose Tapan Chatterjee,Dilip Bose,nm4435113,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1006,Dilip Bose Tarun Mitra,Dilip Bose,nm4435113,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1007,Dilip Bose Uttam Kumar,Dilip Bose,nm4435113,Uttam Kumar,nm0474907,Nayak: The Hero,Nayak: The Hero,1,FALSE
1008,Dipankar Dey Ajit Banerjee,Dipankar Dey,nm0212541,Ajit Banerjee,nm0051830,Branches of the Tree,Branches of the Tree,1,FALSE
1009,Dipankar Dey Ajit Banerjee,Dipankar Dey,nm0212541,Ajit Banerjee,nm0051830,The Middleman,The Middleman,1,FALSE
1010,Dipankar Dey Ajit Banerjee,Dipankar Dey,nm0212541,Ajit Banerjee,nm0051830,The Stranger,The Stranger,1,FALSE
1011,Dipankar Dey Aparna Sen,Dipankar Dey,nm0212541,Aparna Sen,nm0031967,The Middleman,The Middleman,1,FALSE
1012,Dipankar Dey Arup Pal Chowdhury,Dipankar Dey,nm0212541,Arup Pal Chowdhury,nm5591378,An Enemy of the People,An Enemy of the People,1,FALSE
1013,Dipankar Dey Ashok Mukherjee,Dipankar Dey,nm0212541,Ashok Mukherjee,nm0611513,Branches of the Tree,Branches of the Tree,1,FALSE
1014,Dipankar Dey Bhishma Guhathakurta,Dipankar Dey,nm0212541,Bhishma Guhathakurta,nm0346613,An Enemy of the People,An Enemy of the People,1,FALSE
1015,Dipankar Dey Bhishma Guhathakurta,Dipankar Dey,nm0212541,Bhishma Guhathakurta,nm0346613,Branches of the Tree,Branches of the Tree,1,FALSE
1016,Dipankar Dey Bimal Deb,Dipankar Dey,nm0212541,Bimal Deb,nm1045149,The Middleman,The Middleman,1,FALSE
1017,Dipankar Dey Dhritiman Chatterjee,Dipankar Dey,nm0212541,Dhritiman Chatterjee,nm0154122,An Enemy of the People,An Enemy of the People,1,FALSE
1018,Dipankar Dey Dhritiman Chatterjee,Dipankar Dey,nm0212541,Dhritiman Chatterjee,nm0154122,The Stranger,The Stranger,1,FALSE
1023,Dipankar Dey Haradhan Bannerjee,Dipankar Dey,nm0212541,Haradhan Bannerjee,nm0052329,Branches of the Tree,Branches of the Tree,1,FALSE
1024,Dipankar Dey Kalyan Chatterjee,Dipankar Dey,nm0212541,Kalyan Chatterjee,nm0159537,The Middleman,The Middleman,1,FALSE
1025,Dipankar Dey Kalyan Sen,Dipankar Dey,nm0212541,Kalyan Sen,nm4474657,The Middleman,The Middleman,1,FALSE
1026,Dipankar Dey Kamu Mukherjee,Dipankar Dey,nm0212541,Kamu Mukherjee,nm0611536,Branches of the Tree,Branches of the Tree,1,FALSE
1027,Dipankar Dey Kartik Chatterjee,Dipankar Dey,nm0212541,Kartik Chatterjee,nm0154135,The Middleman,The Middleman,1,FALSE
1028,Dipankar Dey Khagen Pathak,Dipankar Dey,nm0212541,Khagen Pathak,nm0665546,The Middleman,The Middleman,1,FALSE
1029,Dipankar Dey Lily Chakravarty,Dipankar Dey,nm0212541,Lily Chakravarty,nm0149846,Branches of the Tree,Branches of the Tree,1,FALSE
1030,Dipankar Dey Lily Chakravarty,Dipankar Dey,nm0212541,Lily Chakravarty,nm0149846,The Middleman,The Middleman,1,FALSE
1031,Dipankar Dey Mamata Shankar,Dipankar Dey,nm0212541,Mamata Shankar,nm0788164,An Enemy of the People,An Enemy of the People,1,FALSE
1032,Dipankar Dey Mamata Shankar,Dipankar Dey,nm0212541,Mamata Shankar,nm0788164,Branches of the Tree,Branches of the Tree,1,FALSE
1033,Dipankar Dey Mamata Shankar,Dipankar Dey,nm0212541,Mamata Shankar,nm0788164,The Stranger,The Stranger,1,FALSE
1034,Dipankar Dey Mani Srimani,Dipankar Dey,nm0212541,Mani Srimani,nm0820248,The Middleman,The Middleman,1,FALSE
1035,Dipankar Dey Manoj Mitra,Dipankar Dey,nm0212541,Manoj Mitra,nm0593953,An Enemy of the People,An Enemy of the People,1,FALSE
1036,Dipankar Dey Monu Mukherjee,Dipankar Dey,nm0212541,Monu Mukherjee,nm0611540,An Enemy of the People,An Enemy of the People,1,FALSE
1037,Dipankar Dey Padmadevi,Dipankar Dey,nm0212541,Padmadevi,nm0222471,The Middleman,The Middleman,1,FALSE
1038,Dipankar Dey Pradip Mukherjee,Dipankar Dey,nm0212541,Pradip Mukherjee,nm0611544,Branches of the Tree,Branches of the Tree,1,FALSE
1039,Dipankar Dey Pradip Mukherjee,Dipankar Dey,nm0212541,Pradip Mukherjee,nm0611544,The Middleman,The Middleman,1,FALSE
1040,Dipankar Dey Promode Ganguly,Dipankar Dey,nm0212541,Promode Ganguly,nm0304365,Branches of the Tree,Branches of the Tree,1,FALSE
1041,Dipankar Dey Promode Ganguly,Dipankar Dey,nm0212541,Promode Ganguly,nm0304365,The Stranger,The Stranger,1,FALSE
1042,Dipankar Dey Rabi Ghosh,Dipankar Dey,nm0212541,Rabi Ghosh,nm0315917,The Middleman,The Middleman,1,FALSE
1043,Dipankar Dey Rajaram Yagnik,Dipankar Dey,nm0212541,Rajaram Yagnik,nm0944929,An Enemy of the People,An Enemy of the People,1,FALSE
1044,Dipankar Dey Rajaram Yagnik,Dipankar Dey,nm0212541,Rajaram Yagnik,nm0944929,Branches of the Tree,Branches of the Tree,1,FALSE
1045,Dipankar Dey Ruma Guha Thakurta,Dipankar Dey,nm0212541,Ruma Guha Thakurta,nm0346614,An Enemy of the People,An Enemy of the People,1,FALSE
1046,Dipankar Dey Samaresh Banerjee,Dipankar Dey,nm0212541,Samaresh Banerjee,nm4462919,The Middleman,The Middleman,1,FALSE
1047,Dipankar Dey Samir Lahiri,Dipankar Dey,nm0212541,Samir Lahiri,nm5566545,The Middleman,The Middleman,1,FALSE
1048,Dipankar Dey Satya Bannerjee (II),Dipankar Dey,nm0212541,Satya Bannerjee (II),nm0051810,An Enemy of the People,An Enemy of the People,1,FALSE
1049,Dipankar Dey Satya Bannerjee (II),Dipankar Dey,nm0212541,Satya Bannerjee (II),nm0051810,The Middleman,The Middleman,1,FALSE
1050,Dipankar Dey Somenath Majumdar,Dipankar Dey,nm0212541,Somenath Majumdar,nm5010491,An Enemy of the People,An Enemy of the People,1,FALSE
1051,Dipankar Dey Soven Lahiri,Dipankar Dey,nm0212541,Soven Lahiri,nm0481574,Branches of the Tree,Branches of the Tree,1,FALSE
1052,Dipankar Dey Soven Lahiri,Dipankar Dey,nm0212541,Soven Lahiri,nm0481574,The Middleman,The Middleman,1,FALSE
1053,Dipankar Dey Subhendu Chatterjee,Dipankar Dey,nm0212541,Subhendu Chatterjee,nm0154166,An Enemy of the People,An Enemy of the People,1,FALSE
1054,Dipankar Dey Subrata Chatterjee,Dipankar Dey,nm0212541,Subrata Chatterjee,nm0154167,The Stranger,The Stranger,1,FALSE
1055,Dipankar Dey Tarun Mitra,Dipankar Dey,nm0212541,Tarun Mitra,nm0593973,Branches of the Tree,Branches of the Tree,1,FALSE
1056,Dipankar Dey Tinu Ghosh,Dipankar Dey,nm0212541,Tinu Ghosh,nm4512599,An Enemy of the People,An Enemy of the People,1,FALSE
1057,Dipankar Dey Utpal Dutt,Dipankar Dey,nm0212541,Utpal Dutt,nm0244884,The Middleman,The Middleman,1,FALSE
1058,Dipankar Dey Utpal Dutt,Dipankar Dey,nm0212541,Utpal Dutt,nm0244884,The Stranger,The Stranger,1,FALSE
1059,Dipankar Dey Uttamram Nagar,Dipankar Dey,nm0212541,Uttamram Nagar,nm1840054,The Middleman,The Middleman,1,FALSE
1060,Durgadas Bannerjee Abani Mukherjee,Durgadas Bannerjee,nm1274537,Abani Mukherjee,nm0611505,Abhijaan,Abhijaan,1,FALSE
1061,Durgadas Bannerjee Abani Mukherjee,Durgadas Bannerjee,nm1274537,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1062,Durgadas Bannerjee Ajit Banerjee,Durgadas Bannerjee,nm1274537,Ajit Banerjee,nm0051830,Abhijaan,Abhijaan,1,FALSE
1063,Durgadas Bannerjee Ajoy Banerjee,Durgadas Bannerjee,nm1274537,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1064,Durgadas Bannerjee Arun Roy,Durgadas Bannerjee,nm1274537,Arun Roy,nm0746935,Abhijaan,Abhijaan,1,FALSE
1065,Durgadas Bannerjee Ashok Mitra,Durgadas Bannerjee,nm1274537,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1066,Durgadas Bannerjee Binoy Dutta,Durgadas Bannerjee,nm1274537,Binoy Dutta,nm4557729,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1067,Durgadas Bannerjee Bireswar Sen,Durgadas Bannerjee,nm1274537,Bireswar Sen,nm0784001,Abhijaan,Abhijaan,1,FALSE
1068,Durgadas Bannerjee Charuprakash Ghosh,Durgadas Bannerjee,nm1274537,Charuprakash Ghosh,nm0315882,Abhijaan,Abhijaan,1,FALSE
1069,Durgadas Bannerjee Chinmoy Roy,Durgadas Bannerjee,nm1274537,Chinmoy Roy,nm0746961,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1070,Durgadas Bannerjee Dilip Bose,Durgadas Bannerjee,nm1274537,Dilip Bose,nm4435113,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1073,Durgadas Bannerjee Gopal Dey,Durgadas Bannerjee,nm1274537,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1074,Durgadas Bannerjee Govinda Chakravarti,Durgadas Bannerjee,nm1274537,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1075,Durgadas Bannerjee Haridhan Mukherjee,Durgadas Bannerjee,nm1274537,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1076,Durgadas Bannerjee Haridhan Nag,Durgadas Bannerjee,nm1274537,Haridhan Nag,nm5570266,Abhijaan,Abhijaan,1,FALSE
1077,Durgadas Bannerjee Harindranath Chattopadhyay,Durgadas Bannerjee,nm1274537,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1078,Durgadas Bannerjee Jahar Roy,Durgadas Bannerjee,nm1274537,Jahar Roy,nm0712854,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1079,Durgadas Bannerjee Kamu Mukherjee,Durgadas Bannerjee,nm1274537,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1080,Durgadas Bannerjee Kartik Chatterjee,Durgadas Bannerjee,nm1274537,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1081,Durgadas Bannerjee Khagen Pathak,Durgadas Bannerjee,nm1274537,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1082,Durgadas Bannerjee Mani Srimani,Durgadas Bannerjee,nm1274537,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1083,Durgadas Bannerjee Noni Ganguly,Durgadas Bannerjee,nm1274537,Noni Ganguly,nm0304363,Abhijaan,Abhijaan,1,FALSE
1084,Durgadas Bannerjee Nripati Chatterjee,Durgadas Bannerjee,nm1274537,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1085,Durgadas Bannerjee Prasad Mukherjee,Durgadas Bannerjee,nm1274537,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1086,Durgadas Bannerjee Rabi Ghosh,Durgadas Bannerjee,nm1274537,Rabi Ghosh,nm0315917,Abhijaan,Abhijaan,1,FALSE
1087,Durgadas Bannerjee Rabi Ghosh,Durgadas Bannerjee,nm1274537,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1088,Durgadas Bannerjee Rajkumar Lahiri,Durgadas Bannerjee,nm1274537,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1089,Durgadas Bannerjee Ratan Banerjee,Durgadas Bannerjee,nm1274537,Ratan Banerjee,nm0051844,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1090,Durgadas Bannerjee Reba Devi,Durgadas Bannerjee,nm1274537,Reba Devi,nm0222480,Abhijaan,Abhijaan,1,FALSE
1091,Durgadas Bannerjee Ruma Guha Thakurta,Durgadas Bannerjee,nm1274537,Ruma Guha Thakurta,nm0346614,Abhijaan,Abhijaan,1,FALSE
1092,Durgadas Bannerjee Samar Nag,Durgadas Bannerjee,nm1274537,Samar Nag,nm4554192,Abhijaan,Abhijaan,1,FALSE
1093,Durgadas Bannerjee Santi Chatterjee,Durgadas Bannerjee,nm1274537,Santi Chatterjee,nm0154155,Abhijaan,Abhijaan,1,FALSE
1094,Durgadas Bannerjee Santi Chatterjee,Durgadas Bannerjee,nm1274537,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1095,Durgadas Bannerjee Shailen Ganguli,Durgadas Bannerjee,nm1274537,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1096,Durgadas Bannerjee Shekhar Chatterjee,Durgadas Bannerjee,nm1274537,Shekhar Chatterjee,nm0154161,Abhijaan,Abhijaan,1,FALSE
1097,Durgadas Bannerjee Tapan Chatterjee,Durgadas Bannerjee,nm1274537,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1098,Durgadas Bannerjee Tarun Mitra,Durgadas Bannerjee,nm1274537,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1099,Gangapada Basu Bharati Devi,Gangapada Basu,nm0060610,Bharati Devi,nm0080249,Paras-Pathar,Paras-Pathar,1,FALSE
1100,Gangapada Basu Bireswar Sen,Gangapada Basu,nm0060610,Bireswar Sen,nm0784001,Paras-Pathar,Paras-Pathar,1,FALSE
1101,Gangapada Basu Chhabi Biswas,Gangapada Basu,nm0060610,Chhabi Biswas,nm0084435,Paras-Pathar,Paras-Pathar,1,FALSE
1104,Gangapada Basu Haridhan Mukherjee,Gangapada Basu,nm0060610,Haridhan Mukherjee,nm0154128,Paras-Pathar,Paras-Pathar,1,FALSE
1105,Gangapada Basu Jahar Ganguli,Gangapada Basu,nm0060610,Jahar Ganguli,nm0304349,Paras-Pathar,Paras-Pathar,1,FALSE
1106,Gangapada Basu Jahar Roy,Gangapada Basu,nm0060610,Jahar Roy,nm0712854,Paras-Pathar,Paras-Pathar,1,FALSE
1107,Gangapada Basu Kali Bannerjee,Gangapada Basu,nm0060610,Kali Bannerjee,nm0052332,Paras-Pathar,Paras-Pathar,1,FALSE
1108,Gangapada Basu Kali Sarkar,Gangapada Basu,nm0060610,Kali Sarkar,nm0765269,The Music Room,The Music Room,1,FALSE
1109,Gangapada Basu Mani Srimani,Gangapada Basu,nm0060610,Mani Srimani,nm0820248,Paras-Pathar,Paras-Pathar,1,FALSE
1110,Gangapada Basu Padmadevi,Gangapada Basu,nm0060610,Padmadevi,nm0222471,Paras-Pathar,Paras-Pathar,1,FALSE
1111,Gangapada Basu Padmadevi,Gangapada Basu,nm0060610,Padmadevi,nm0222471,The Music Room,The Music Room,1,FALSE
1112,Gangapada Basu Pahadi Sanyal,Gangapada Basu,nm0060610,Pahadi Sanyal,nm0764406,Paras-Pathar,Paras-Pathar,1,FALSE
1113,Gangapada Basu Pinaki Sengupta,Gangapada Basu,nm0060610,Pinaki Sengupta,nm0348483,The Music Room,The Music Room,1,FALSE
1114,Gangapada Basu Ranibala,Gangapada Basu,nm0060610,Ranibala,nm0049302,Paras-Pathar,Paras-Pathar,1,FALSE
1115,Gangapada Basu Renuka Roy,Gangapada Basu,nm0060610,Renuka Roy,nm0747159,Paras-Pathar,Paras-Pathar,1,FALSE
1116,Gangapada Basu Subodh Ganguli,Gangapada Basu,nm0060610,Subodh Ganguli,nm0304354,Paras-Pathar,Paras-Pathar,1,FALSE
1117,Gangapada Basu Tarapada Nandy,Gangapada Basu,nm0060610,Tarapada Nandy,nm0620827,The Music Room,The Music Room,1,FALSE
1118,Gangapada Basu Tulsi Chakraborty,Gangapada Basu,nm0060610,Tulsi Chakraborty,nm0149831,Paras-Pathar,Paras-Pathar,1,FALSE
1119,Gangapada Basu Tulsi Lahiri,Gangapada Basu,nm0060610,Tulsi Lahiri,nm0481576,Paras-Pathar,Paras-Pathar,1,FALSE
1120,Gangapada Basu Tulsi Lahiri,Gangapada Basu,nm0060610,Tulsi Lahiri,nm0481576,The Music Room,The Music Room,1,FALSE
1121,Gitali Roy Ajit Gupta,Gitali Roy,nm0747030,Ajit Gupta,nm4820297,Charulata,Charulata,1,FALSE
1122,Gitali Roy Ajit Gupta,Gitali Roy,nm0747030,Ajit Gupta,nm4820297,The Holy Man,The Holy Man,1,FALSE
1123,Gitali Roy Anil Chatterjee,Gitali Roy,nm0747030,Anil Chatterjee,nm0154110,The Big City,The Big City,1,FALSE
1124,Gitali Roy Ashok Mitra,Gitali Roy,nm0747030,Ashok Mitra,nm1371495,The Big City,The Big City,1,FALSE
1125,Gitali Roy Ashok Mitra,Gitali Roy,nm0747030,Ashok Mitra,nm1371495,The Zoo,The Zoo,1,FALSE
1126,Gitali Roy Bankim Ghosh,Gitali Roy,nm0747030,Bankim Ghosh,nm0315878,Charulata,Charulata,1,FALSE
1127,Gitali Roy Bankim Ghosh,Gitali Roy,nm0747030,Bankim Ghosh,nm0315878,The Zoo,The Zoo,1,FALSE
1128,Gitali Roy Bholanath Koyal,Gitali Roy,nm0747030,Bholanath Koyal,nm0468698,Charulata,Charulata,1,FALSE
1129,Gitali Roy Binoy Dutta,Gitali Roy,nm0747030,Binoy Dutta,nm4557729,The Zoo,The Zoo,1,FALSE
1130,Gitali Roy Charuprakash Ghosh,Gitali Roy,nm0747030,Charuprakash Ghosh,nm0315882,The Holy Man,The Holy Man,1,FALSE
1131,Gitali Roy Chinmoy Roy,Gitali Roy,nm0747030,Chinmoy Roy,nm0746961,The Zoo,The Zoo,1,FALSE
1132,Gitali Roy Devi Neogy,Gitali Roy,nm0747030,Devi Neogy,nm0626099,The Zoo,The Zoo,1,FALSE
1133,Gitali Roy Dilip Bose,Gitali Roy,nm0747030,Dilip Bose,nm0097870,Charulata,Charulata,1,FALSE
1134,Gitali Roy Dilip Bose,Gitali Roy,nm0747030,Dilip Bose,nm0097870,The Holy Man,The Holy Man,1,FALSE
1139,Gitali Roy Haridhan Mukherjee,Gitali Roy,nm0747030,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
1140,Gitali Roy Jahar Ganguli,Gitali Roy,nm0747030,Jahar Ganguli,nm0304349,The Zoo,The Zoo,1,FALSE
1141,Gitali Roy Kamu Mukherjee,Gitali Roy,nm0747030,Kamu Mukherjee,nm0611536,Charulata,Charulata,1,FALSE
